timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:40:00,10.97,115,-0.16377696325569296,-0.8118030609120278,0.49074970777168914,-0.7986185173679948,0.14068558927770256,-0.0988809083792291,0.7144929933666967,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 01:20:00,9.5,115,-0.16377696325569296,-0.8118030609120278,0.49074970777168914,-0.7986185173679948,0.14068558927770256,-0.0988809083792291,0.7144929933666967,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 01:40:00,7.119999999999999,115,-0.16377696325569296,-0.8118030609120278,0.49074970777168914,-0.7986185173679948,0.14068558927770256,-0.0988809083792291,0.7144929933666967,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 04:40:00,12.46,115,-0.16377696325569296,-0.8844169804651187,-0.4934933067535461,-0.8879317750842143,0.9399399477222747,-0.09895215125090541,1.1129421922218077,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 06:00:00,11.94,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 06:20:00,8.34,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 06:40:00,10.515,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 07:00:00,4.75,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 07:20:00,7.3,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 07:40:00,8.06,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 08:00:00,10.28,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 08:20:00,9.97,115,-0.16377696325569296,-1.0296448195713006,-0.5550084951613733,-1.0308329874301572,0.9589698133995267,-0.09867735731729678,-0.4011647634276141,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 09:00:00,8.36,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 09:20:00,8.7,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 09:40:00,8.33,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 10:00:00,9.080000000000002,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 10:20:00,12.176666666666668,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 10:40:00,14.93,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 11:00:00,2.94,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 11:20:00,10.14,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 11:40:00,8.26,115,-0.16377696325569296,-1.2111796184540382,-0.24743255312223728,-1.209459502862596,0.9018802163677715,-0.09889108593232572,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 12:20:00,12.465,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 12:40:00,9.35,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 13:00:00,9.06,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 13:20:00,17.61,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 13:40:00,5.23,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 14:00:00,11.335,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 14:20:00,8.795714285714286,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 14:40:00,8.77,115,-0.16377696325569296,-0.9388774201299318,0.24468895414038033,-0.9415197297139378,0.6164322312089956,-0.09892161859161556,-1.3574428406798804,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 15:00:00,9.113333333333337,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 15:20:00,10.398,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 16:00:00,9.291666666666666,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 16:20:00,9.05625,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 16:40:00,10.445,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 17:00:00,8.799999999999997,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 17:20:00,9.8575,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 17:40:00,16.028,115,-0.16377696325569296,-0.7936495810237499,0.4292345193638619,-0.7986185173679948,0.42613357443647837,-0.09905392678187157,-0.7199241225117029,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 18:00:00,11.42,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 18:20:00,16.008333333333333,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 18:40:00,9.46,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 19:00:00,11.33,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 19:20:00,9.44,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 20:00:00,12.32,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 20:20:00,13.34,115,-0.16377696325569296,-1.0477982994595785,0.9213560266264795,-1.0486956389734052,0.17874532063220586,-0.09909463699425804,-0.24178508388556955,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 21:00:00,9.62,115,-0.16377696325569296,-1.1567191787892253,1.2289319686656155,-1.1558715482328725,-0.04961306749481467,-0.09899286146329188,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 21:40:00,13.065,115,-0.16377696325569296,-1.1567191787892253,1.2289319686656155,-1.1558715482328725,-0.04961306749481467,-0.09899286146329188,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 22:40:00,15.59,115,-0.16377696325569296,-1.1567191787892253,1.2289319686656155,-1.1558715482328725,-0.04961306749481467,-0.09899286146329188,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 23:20:00,16.9,115,-0.16377696325569296,-1.1567191787892253,1.2289319686656155,-1.1558715482328725,-0.04961306749481467,-0.09899286146329188,-0.3214749236565918,107,9,3,0,1,3,1,0,0,0,0
2016-07-20 01:20:00,8.83,115,-0.16377696325569296,-0.9388774201299318,-0.06288698789875567,-0.9415197297139378,0.6735218282407509,-0.0990742818880648,0.39573363428260794,107,9,3,0,1,3,1,0,0,0,0
2016-07-20 03:00:00,8.39,115,-0.16377696325569296,-1.0296448195713006,-1.5392515096866086,-1.0308329874301572,1.5298657837170777,-0.09900303901638849,2.3879796285581634,107,9,3,0,1,3,1,0,0,0,0
2016-07-20 04:40:00,4.42,115,-0.16377696325569296,-1.0296448195713006,-1.5392515096866086,-1.0308329874301572,1.5298657837170777,-0.09900303901638849,2.3879796285581634,107,9,3,0,1,3,1,0,0,0,0
2016-07-20 05:40:00,8.37,115,-0.16377696325569296,-1.0296448195713006,-1.5392515096866086,-1.0308329874301572,1.5298657837170777,-0.09900303901638849,2.3879796285581634,107,9,3,0,1,3,1,0,0,0,0
