timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:40:00,8.35,109,-0.16397673871250315,-0.8131602649719907,0.48857773179892083,-0.7999769075274311,0.14321121464681763,-0.09891848800344345,0.7129607911675511,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,11.98,109,-0.16397673871250315,-0.8131602649719907,0.48857773179892083,-0.7999769075274311,0.14321121464681763,-0.09891848800344345,0.7129607911675511,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,7.215,109,-0.16397673871250315,-0.8131602649719907,0.48857773179892083,-0.7999769075274311,0.14321121464681763,-0.09891848800344345,0.7129607911675511,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,11.66,109,-0.16397673871250315,-0.8857473650589078,-0.4957665551078887,-0.8892567464255982,0.9429480156231226,-0.09898970435588651,1.1107903189660953,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,8.88,109,-0.16397673871250315,-1.0309215652327424,-0.5572880730395643,-1.0321044886626571,0.9619893680273205,-0.09871501271074899,-0.40096188666837224,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:20:00,9.9,109,-0.16397673871250315,-1.0309215652327424,-0.5572880730395643,-1.0321044886626571,0.9619893680273205,-0.09871501271074899,-0.40096188666837224,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,10.425,109,-0.16397673871250315,-1.0309215652327424,-0.5572880730395643,-1.0321044886626571,0.9619893680273205,-0.09871501271074899,-0.40096188666837224,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,5.99,109,-0.16397673871250315,-1.0309215652327424,-0.5572880730395643,-1.0321044886626571,0.9619893680273205,-0.09871501271074899,-0.40096188666837224,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:20:00,9.32,109,-0.16397673871250315,-1.0309215652327424,-0.5572880730395643,-1.0321044886626571,0.9619893680273205,-0.09871501271074899,-0.40096188666837224,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,16.92,109,-0.16397673871250315,-1.0309215652327424,-0.5572880730395643,-1.0321044886626571,0.9619893680273205,-0.09871501271074899,-0.40096188666837224,135,9,3,1,1,3,1,0,0,0,0
