timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:20:00,5.27,101,-0.1643032636920944,-0.8359372675659802,0.5066994043852466,-0.8230715695430599,0.14992844543453943,-0.09406043468449277,0.6743661360449816,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 00:40:00,17.87,101,-0.1643032636920944,-0.8359372675659802,0.5066994043852466,-0.8230715695430599,0.14992844543453943,-0.09406043468449277,0.6743661360449816,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,10.835,101,-0.1643032636920944,-0.8359372675659802,0.5066994043852466,-0.8230715695430599,0.14992844543453943,-0.09406043468449277,0.6743661360449816,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,5.6099999999999985,101,-0.1643032636920944,-0.8359372675659802,0.5066994043852466,-0.8230715695430599,0.14992844543453943,-0.09406043468449277,0.6743661360449816,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:20:00,7.04,101,-0.1643032636920944,-0.908576805867646,-0.4655861792914259,-0.9124307650948476,0.9398896088284299,-0.09413522822489473,1.0691451682038404,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,10.3,101,-0.1643032636920944,-0.908576805867646,-0.4655861792914259,-0.9124307650948476,0.9398896088284299,-0.09413522822489473,1.0691451682038404,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:20:00,4.39,101,-0.1643032636920944,-0.908576805867646,-0.4655861792914259,-0.9124307650948476,0.9398896088284299,-0.09413522822489473,1.0691451682038404,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:40:00,4.54,101,-0.1643032636920944,-0.908576805867646,-0.4655861792914259,-0.9124307650948476,0.9398896088284299,-0.09413522822489473,1.0691451682038404,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,8.46,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,6.0,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,6.54,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,9.4,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:00:00,5.746666666666666,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:20:00,10.355,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:40:00,6.3933333333333335,101,-0.1643032636920944,-1.0538558824709778,-0.5263540282712179,-1.0554054779776996,0.9586982079568561,-0.09384673885477288,-0.43101515399982293,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:00:00,6.378333333333333,101,-0.1643032636920944,-1.235454728225153,-0.22251478337225772,-1.234123869081275,0.9022724105715781,-0.09407111947597877,-0.3520593475680511,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:20:00,7.74,101,-0.1643032636920944,-1.235454728225153,-0.22251478337225772,-1.234123869081275,0.9022724105715781,-0.09407111947597877,-0.3520593475680511,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:40:00,6.54,101,-0.1643032636920944,-1.235454728225153,-0.22251478337225772,-1.234123869081275,0.9022724105715781,-0.09407111947597877,-0.3520593475680511,84,3,1,1,1,3,1,0,0,0,0
2016-07-19 10:00:00,15.678333333333333,101,-0.1643032636920944,-1.235454728225153,-0.22251478337225772,-1.234123869081275,0.9022724105715781,-0.09407111947597877,-0.3520593475680511,84,3,1,1,1,3,1,0,0,0,0
