timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:40:00,18.58,112,-0.1644999716755295,-0.8085968535103334,0.49165777442455166,-0.7953882766704022,0.13629162965326405,-0.09913442505698607,0.7115502763576372,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,17.66,112,-0.1644999716755295,-0.8085968535103334,0.49165777442455166,-0.7953882766704022,0.13629162965326405,-0.09913442505698607,0.7115502763576372,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,31.155,112,-0.1644999716755295,-0.8085968535103334,0.49165777442455166,-0.7953882766704022,0.13629162965326405,-0.09913442505698607,0.7115502763576372,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,37.94,112,-0.1644999716755295,-0.8811333789932454,-0.49187449332011307,-0.88460401233702,0.9338142798824011,-0.09920549096250446,1.1094837111964084,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,13.09,112,-0.1644999716755295,-1.0262064299590694,-0.5533452600541546,-1.0273491894036004,0.9528029144116665,-0.09893137961264781,-0.402663341190922,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:20:00,18.81,112,-0.1644999716755295,-1.0262064299590694,-0.5533452600541546,-1.0273491894036004,0.9528029144116665,-0.09893137961264781,-0.402663341190922,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,14.21,112,-0.1644999716755295,-1.0262064299590694,-0.5533452600541546,-1.0273491894036004,0.9528029144116665,-0.09893137961264781,-0.402663341190922,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,12.395,112,-0.1644999716755295,-1.0262064299590694,-0.5533452600541546,-1.0273491894036004,0.9528029144116665,-0.09893137961264781,-0.402663341190922,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,41.105,112,-0.1644999716755295,-1.0262064299590694,-0.5533452600541546,-1.0273491894036004,0.9528029144116665,-0.09893137961264781,-0.402663341190922,199,9,3,1,1,3,1,0,0,0,0
2016-07-19 08:00:00,19.85,112,-0.1644999716755295,-1.0262064299590694,-0.5533452600541546,-1.0273491894036004,0.9528029144116665,-0.09893137961264781,-0.402663341190922,199,9,3,1,1,3,1,0,0,0,0
