timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:40:00,8.35,109,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,11.98,109,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,7.215,109,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,11.66,109,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,8.88,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:20:00,9.9,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,10.425,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,5.99,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:20:00,9.32,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,16.92,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 08:00:00,12.6925,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 08:20:00,11.905,109,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 09:00:00,13.276666666666666,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 09:20:00,9.36,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 09:40:00,7.68,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 10:00:00,10.057500000000001,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 10:20:00,10.346666666666666,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 10:40:00,18.84,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
2016-07-19 11:00:00,3.7,109,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,135,9,3,1,1,3,1,0,0,0,0
