timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:20:00,4.7,123,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,6.726666666666667,123,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,16.243333333333336,123,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 02:20:00,4.56,123,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 02:40:00,4.816666666666666,123,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 03:00:00,4.05,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 03:20:00,4.675,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 03:40:00,4.383333333333333,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:00:00,4.506666666666667,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:20:00,6.694999999999999,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,5.204,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 05:00:00,5.978,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 05:20:00,6.46,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 05:40:00,6.794285714285715,123,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,5.965714285714285,123,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,59,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:20:00,7.514999999999999,123,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,59,9,3,1,1,3,1,0,0,0,0
