timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:40:00,13.42,102,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,11.62,102,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,9.9,102,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,8.29,102,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,8.62,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:20:00,10.11,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,11.61,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,5.81,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:20:00,7.7,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,16.42,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 08:00:00,11.2775,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 08:20:00,11.74,102,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 09:00:00,12.536666666666667,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 09:20:00,9.15,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 09:40:00,7.99,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 10:00:00,10.157499999999999,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 10:20:00,10.379999999999999,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 10:40:00,18.28,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 11:00:00,3.59,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 11:20:00,12.42,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 11:40:00,10.12,102,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 12:20:00,12.34,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 12:40:00,10.7,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 13:00:00,8.84,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 13:20:00,14.813333333333333,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 13:40:00,7.07,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 14:00:00,11.190000000000001,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 14:20:00,9.87857142857143,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 14:40:00,8.09,102,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 15:00:00,9.116666666666667,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 15:20:00,10.337999999999997,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 16:00:00,10.411666666666667,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 16:20:00,9.72875,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 16:40:00,9.67,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 17:00:00,9.836666666666668,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 17:20:00,11.39,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 17:40:00,8.918000000000001,102,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 18:00:00,14.32,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 18:20:00,17.041666666666668,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 18:40:00,10.625,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 19:00:00,13.905,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 19:20:00,11.27,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 20:00:00,13.65,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 20:20:00,12.535,102,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 21:00:00,8.9,102,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 21:40:00,10.815000000000001,102,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 22:40:00,15.02,102,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-19 23:20:00,10.62,102,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 01:20:00,7.78,102,0.0000,1000.2000,72.0000,1005.0000,30.3000,200.0000,2.9000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 03:00:00,10.33,102,0.0000,999.7000,48.0000,1004.5000,34.8000,207.0000,5.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 04:40:00,8.6,102,0.0000,999.7000,48.0000,1004.5000,34.8000,207.0000,5.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 05:40:00,10.25,102,0.0000,999.7000,48.0000,1004.5000,34.8000,207.0000,5.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 07:00:00,15.32,102,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 07:20:00,13.745,102,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 07:40:00,9.469999999999999,102,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 08:00:00,10.82,102,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 08:20:00,13.085,102,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 08:40:00,10.67,102,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 09:00:00,10.793333333333335,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 09:20:00,13.68,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 09:40:00,8.463333333333333,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 10:00:00,14.035,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 10:40:00,12.931666666666667,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 11:00:00,8.935,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 11:20:00,8.43,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 11:40:00,8.62,102,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 12:00:00,10.09,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 12:20:00,11.24,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 12:40:00,13.48,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 13:00:00,10.895,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 13:20:00,6.995,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 13:40:00,10.673333333333334,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 14:00:00,7.87,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 14:20:00,8.106666666666667,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 14:40:00,10.7125,102,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 15:00:00,13.263333333333334,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 15:20:00,11.953333333333333,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 15:40:00,32.45,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 16:00:00,9.286666666666667,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 16:20:00,12.682500000000001,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 16:40:00,11.115,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 17:00:00,14.325,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
2016-07-20 17:20:00,10.27,102,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,131,9,3,1,1,3,1,0,0,0,0
