timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:20:00,4.95,108,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 01:20:00,7.293333333333334,108,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 01:40:00,4.073333333333333,108,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 02:20:00,3.223333333333333,108,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 02:40:00,3.893333333333333,108,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 03:00:00,2.75,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 03:20:00,5.055,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 03:40:00,4.83,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 04:00:00,4.6499999999999995,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 04:20:00,5.976666666666667,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 04:40:00,4.130000000000001,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 05:00:00,4.982000000000001,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 05:20:00,4.478571428571429,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 05:40:00,4.734285714285714,108,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 06:00:00,4.6,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 06:20:00,4.406000000000001,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 06:40:00,4.569999999999999,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 07:00:00,5.842307692307691,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 07:20:00,5.362000000000001,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 07:40:00,19.266923076923078,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 08:00:00,6.155,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 08:20:00,8.399047619047618,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
2016-07-19 08:40:00,5.72409090909091,108,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,40,9,3,1,2,3,1,0,0,0,0
