timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:20:00,25.51,121,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 00:40:00,15.0,121,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,15.53,121,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,10.655000000000001,121,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:20:00,12.07,121,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,8.85,121,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:20:00,6.7,121,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:40:00,6.95,121,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,11.885,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,9.31,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,9.18,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,13.2,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:00:00,8.74,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:20:00,14.065,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:40:00,9.99,121,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:00:00,39.96666666666667,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:20:00,12.38,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:40:00,55.37,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 10:00:00,14.641666666666666,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 10:20:00,17.958333333333336,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 10:40:00,8.56,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 11:00:00,5.495,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 11:20:00,9.6,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 11:40:00,4.48,121,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 12:00:00,11.5,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 12:20:00,29.9275,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 12:40:00,6.615,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 13:20:00,11.735999999999999,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 13:40:00,11.0875,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 14:00:00,32.35333333333333,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 14:20:00,21.466666666666665,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 14:40:00,7.61,121,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 15:00:00,8.915,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 15:20:00,30.755,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 15:40:00,8.35,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 16:00:00,8.0225,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 16:20:00,11.254999999999997,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 16:40:00,15.45,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 17:00:00,12.946666666666667,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 17:20:00,9.43,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 17:40:00,11.085,121,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 18:00:00,10.0,121,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 18:20:00,12.084999999999999,121,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 18:40:00,10.67,121,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 19:00:00,32.75,121,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 20:00:00,10.505,121,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 21:00:00,10.49,121,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 21:20:00,8.75,121,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 21:40:00,62.61,121,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-19 22:40:00,17.84,121,0.0000,999.0000,93.0000,1003.8000,26.5000,208.0000,2.0000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 01:20:00,8.19,121,0.0000,1000.2000,72.0000,1005.0000,30.3000,200.0000,2.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 02:40:00,10.79,121,0.0000,1000.2000,72.0000,1005.0000,30.3000,200.0000,2.9000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 03:00:00,11.57,121,0.0000,999.7000,48.0000,1004.5000,34.8000,207.0000,5.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 06:00:00,42.93,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 06:20:00,8.55,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 06:40:00,14.873333333333333,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 07:00:00,23.0,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 07:20:00,12.829999999999998,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 07:40:00,9.95,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 08:00:00,33.43,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 08:40:00,15.84,121,0.0000,998.7000,41.0000,1003.5000,37.1000,199.0000,4.7000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 09:00:00,13.211666666666668,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 09:20:00,13.973333333333334,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 09:40:00,15.540000000000001,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 10:00:00,10.850000000000001,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 10:20:00,17.24,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 10:40:00,9.337499999999999,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 11:00:00,12.11,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 11:20:00,7.74,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 11:40:00,11.866666666666667,121,0.0000,998.7000,40.0000,1003.5000,37.0000,217.0000,3.4000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 12:00:00,18.42,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 12:20:00,7.953333333333333,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 12:40:00,12.14,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 13:00:00,22.236666666666668,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 13:20:00,8.55,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 13:40:00,40.800000000000004,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 14:00:00,19.11,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 14:20:00,13.186666666666667,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 14:40:00,54.765,121,0.0000,1000.2000,53.0000,1005.0000,33.0000,224.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 15:00:00,17.3825,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 15:20:00,10.315,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 15:40:00,9.62,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 16:00:00,7.789999999999999,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 16:20:00,14.763333333333334,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 16:40:00,9.02,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 17:00:00,13.59,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 17:20:00,9.035,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 17:40:00,21.29,121,0.0000,1001.3000,63.0000,1006.1000,30.6000,208.0000,2.1000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 18:00:00,15.145,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 18:40:00,10.42,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 19:00:00,37.78,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 19:20:00,12.95,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 19:40:00,14.01,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 20:00:00,11.093333333333334,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 20:40:00,10.92,121,0.0000,1000.9000,69.0000,1005.7000,29.0000,210.0000,2.5000,118,3,1,1,1,3,1,0,0,0,0
2016-07-20 21:20:00,12.95,121,0.0000,1001.7000,79.0000,1006.5000,27.3000,222.0000,2.3000,118,3,1,1,1,3,1,0,0,0,0
