timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:20:00,27.05,117,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 01:20:00,24.869999999999997,117,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 01:40:00,41.406666666666666,117,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 02:20:00,20.64,117,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 02:40:00,19.506666666666668,117,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 03:20:00,15.92,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 03:40:00,17.763333333333332,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 04:00:00,27.13,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 04:20:00,27.77333333333333,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 04:40:00,23.115000000000002,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 05:00:00,23.355999999999998,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 05:20:00,21.635,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 05:40:00,28.818571428571428,117,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 06:00:00,17.451666666666664,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 06:20:00,18.588,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 06:40:00,41.3925,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 07:00:00,34.48100000000001,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 07:20:00,50.07599999999999,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 07:40:00,25.635555555555555,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 08:00:00,45.888571428571424,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 08:20:00,43.565,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 08:40:00,30.354999999999993,117,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 09:00:00,35.44470588235294,117,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 09:20:00,34.41076923076923,117,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 09:40:00,42.157142857142844,117,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 10:00:00,47.1576923076923,117,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 10:20:00,31.932,117,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,136,3,1,1,0,3,1,0,0,0,0
2016-07-19 10:40:00,39.661,117,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,136,3,1,1,0,3,1,0,0,0,0
