timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 01:20:00,23.12,118,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 02:20:00,17.725,118,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 03:00:00,20.1,118,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 04:40:00,19.883333333333336,118,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 05:20:00,73.03,118,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 06:00:00,60.315,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 06:20:00,20.124000000000002,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 06:40:00,79.3425,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 07:00:00,30.709999999999997,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 07:20:00,45.346000000000004,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 07:40:00,21.5225,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 08:00:00,51.165,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 08:20:00,54.55714285714286,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 08:40:00,40.6175,118,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 09:00:00,95.8325,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 09:20:00,51.36833333333333,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 09:40:00,53.825,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 10:00:00,30.807499999999997,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 10:20:00,32.29,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 10:40:00,41.99571428571429,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 11:00:00,25.330000000000002,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 11:20:00,21.2,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
2016-07-19 11:40:00,26.62,118,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,206,9,3,1,2,3,1,0,0,0,0
