timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:20:00,0.74,120,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 01:20:00,0.895,120,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 01:40:00,0.6233333333333334,120,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 02:20:00,0.55,120,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 02:40:00,0.5833333333333334,120,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 03:20:00,0.73,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 03:40:00,0.6666666666666666,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:00:00,1.1366666666666667,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:20:00,0.9266666666666666,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 04:40:00,0.855,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:00:00,0.774,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:20:00,0.7183333333333334,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 05:40:00,0.7414285714285713,120,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:00:00,0.7516666666666666,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:20:00,0.7799999999999999,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 06:40:00,0.7274999999999999,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:00:00,1.3359999999999999,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:20:00,1.192,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 07:40:00,1.0066666666666668,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:00:00,1.1507142857142856,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:20:00,1.2614285714285713,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 08:40:00,1.0450000000000002,120,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,6,3,1,1,1,3,1,0,0,0,0
2016-07-19 09:00:00,0.912941176470588,120,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,6,3,1,1,1,3,1,0,0,0,0
