timewindow,avg_travel_time,link_id,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,length,width,lanes,in_top,out_top,lane_width,working_day,day_before_holiday,weekends,holidays,day_after_holiday
2016-07-19 00:40:00,10.97,115,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 01:20:00,9.5,115,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 01:40:00,7.119999999999999,115,0.0000,1000.9000,81.0000,1005.8000,27.5000,219.0000,3.3000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 04:40:00,12.46,115,0.0000,1000.5000,65.0000,1005.3000,31.7000,212.0000,3.8000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 06:00:00,11.94,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 06:20:00,8.34,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 06:40:00,10.515,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 07:00:00,4.75,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 07:20:00,7.3,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 07:40:00,8.06,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 08:00:00,10.280000000000001,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 08:20:00,9.969999999999999,115,0.0000,999.7000,64.0000,1004.5000,31.8000,239.0000,1.9000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 09:00:00,8.36,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 09:20:00,8.7,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 09:40:00,8.33,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 10:00:00,9.080000000000002,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 10:20:00,12.176666666666668,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 10:40:00,14.93,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 11:00:00,2.94,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 11:20:00,10.14,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 11:40:00,8.26,115,0.0000,998.7000,69.0000,1003.5000,31.5000,218.0000,2.0000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 12:20:00,12.465,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 12:40:00,9.350000000000001,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 13:00:00,9.06,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 13:20:00,17.61,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 13:40:00,5.23,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 14:00:00,11.335,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 14:20:00,8.795714285714286,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 14:40:00,8.77,115,0.0000,1000.2000,77.0000,1005.0000,30.0000,215.0000,0.7000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 15:00:00,9.113333333333335,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 15:20:00,10.398,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 16:00:00,9.291666666666666,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 16:20:00,9.05625,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 16:40:00,10.445,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 17:00:00,8.799999999999999,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 17:20:00,9.8575,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 17:40:00,16.028,115,0.0000,1001.0000,80.0000,1005.8000,29.0000,202.0000,1.5000,107,9,3,0,1,3,1,0,0,0,0
2016-07-19 18:00:00,11.42,115,0.0000,999.6000,88.0000,1004.4000,27.7000,198.0000,2.1000,107,9,3,0,1,3,1,0,0,0,0
